,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
29,2021-02-06,DE,"{'data_quality_grade': 'A', 'updated': '2021-02-05T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 267, 'in_icu': {'total': None, 'currently': 31}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1202, 'confirmed': 1087, 'probable': 115}}",79832,75875.0,3957.0,,83169.0
30,2021-02-05,DE,"{'data_quality_grade': 'A', 'updated': '2021-02-04T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 290, 'in_icu': {'total': None, 'currently': 40}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1191, 'confirmed': 1076, 'probable': 115}}",79546,75589.0,3957.0,,82785.0
31,2021-02-04,DE,"{'data_quality_grade': 'A', 'updated': '2021-02-03T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 315, 'in_icu': {'total': None, 'currently': 39}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1135, 'confirmed': 1022, 'probable': 113}}",79225,75276.0,3949.0,,82586.0
32,2021-02-03,DE,"{'data_quality_grade': 'A', 'updated': '2021-02-02T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 332, 'in_icu': {'total': None, 'currently': 44}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1130, 'confirmed': 1017, 'probable': 113}}",78982,75074.0,3908.0,,82487.0
33,2021-02-02,DE,"{'data_quality_grade': 'A', 'updated': '2021-02-01T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 326, 'in_icu': {'total': None, 'currently': 42}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1108, 'confirmed': 997, 'probable': 111}}",78696,74827.0,3869.0,,82026.0
34,2021-02-01,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-31T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 321, 'in_icu': {'total': None, 'currently': 39}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1101, 'confirmed': 991, 'probable': 110}}",78495,74678.0,3817.0,,81472.0
35,2021-01-31,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-30T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 315, 'in_icu': {'total': None, 'currently': 43}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1090, 'confirmed': 982, 'probable': 108}}",78071,74279.0,3792.0,,80995.0
36,2021-01-30,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-29T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 303, 'in_icu': {'total': None, 'currently': 43}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1081, 'confirmed': 974, 'probable': 107}}",77551,73813.0,3738.0,,80445.0
37,2021-01-29,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-28T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 320, 'in_icu': {'total': None, 'currently': 46}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1078, 'confirmed': 971, 'probable': 107}}",76935,73253.0,3682.0,,79929.0
38,2021-01-28,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-27T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 333, 'in_icu': {'total': None, 'currently': 51}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1075, 'confirmed': 968, 'probable': 107}}",76495,72850.0,3645.0,,79306.0
39,2021-01-27,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-26T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 355, 'in_icu': {'total': None, 'currently': 48}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1072, 'confirmed': 965, 'probable': 107}}",75832,72267.0,3565.0,,79110.0
40,2021-01-26,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-25T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 383, 'in_icu': {'total': None, 'currently': 47}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1065, 'confirmed': 958, 'probable': 107}}",75490,71983.0,3507.0,,78557.0
41,2021-01-25,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-24T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 385, 'in_icu': {'total': None, 'currently': 50}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1049, 'confirmed': 942, 'probable': 107}}",75191,71727.0,3464.0,,77834.0
42,2021-01-24,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-23T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 388, 'in_icu': {'total': None, 'currently': 52}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1041, 'confirmed': 934, 'probable': 107}}",74575,71112.0,3463.0,,77099.0
43,2021-01-23,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-22T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 401, 'in_icu': {'total': None, 'currently': 55}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1036, 'confirmed': 929, 'probable': 107}}",73915,70480.0,3435.0,,76487.0
44,2021-01-22,DE,"{'data_quality_grade': 'A', 'updated': '2021-01-21T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 420, 'in_icu': {'total': None, 'currently': 59}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1027, 'confirmed': 920, 'probable': 107}}",73233,69860.0,3373.0,,75751.0
45,2021-01-21,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-20T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 448, 'in_icu': {'total': None, 'currently': 60}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1027, 'confirmed': 920, 'probable': 107}}",72523,69221.0,3302.0,,74937.0
46,2021-01-20,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-19T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 456, 'in_icu': {'total': None, 'currently': 53}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1026, 'confirmed': 919, 'probable': 107}}",71775,68532.0,3243.0,,74311.0
47,2021-01-19,DE,"{'data_quality_grade': 'A+', 'updated': '2021-01-18T23:00:00Z', 'tests': {'total_source': 'totalTestEncountersViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 454, 'in_icu': {'total': None, 'currently': 53}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 1021, 'confirmed': 915, 'probable': 106}}",71311,68095.0,3216.0,,73600.0
