,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
205,2020-08-14,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-14T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5986, 'hospitalized': {'total': 13508, 'currently': 457, 'in_icu': {'total': None, 'currently': 107}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3631, 'confirmed': 3495, 'probable': 136}}",98875,98875,,1552070.0,116321.0
206,2020-08-13,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-13T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5962, 'hospitalized': {'total': 13463, 'currently': 470, 'in_icu': {'total': None, 'currently': 111}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3620, 'confirmed': 3483, 'probable': 137}}",98160,98160,,1527930.0,115312.0
207,2020-08-12,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-12T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5956, 'hospitalized': {'total': 13348, 'currently': 488, 'in_icu': {'total': None, 'currently': 117}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3612, 'confirmed': 3474, 'probable': 138}}",97384,97384,,1498088.0,114406.0
208,2020-08-11,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-11T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5935, 'hospitalized': {'total': 13266, 'currently': 529, 'in_icu': {'total': None, 'currently': 121}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3604, 'confirmed': 3467, 'probable': 137}}",96843,96843,,1480073.0,113761.0
209,2020-08-10,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-10T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5910, 'hospitalized': {'total': 13247, 'currently': 534, 'in_icu': {'total': None, 'currently': 119}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3591, 'confirmed': 3454, 'probable': 137}}",96258,96258,,1462928.0,113011.0
210,2020-08-09,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-09T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5910, 'hospitalized': {'total': 13177, 'currently': 525, 'in_icu': {'total': None, 'currently': 128}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3585, 'confirmed': 3448, 'probable': 137}}",95503,95503,,1433396.0,112072.0
211,2020-08-08,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-08T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5899, 'hospitalized': {'total': 13105, 'currently': 515, 'in_icu': {'total': None, 'currently': 127}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3577, 'confirmed': 3440, 'probable': 137}}",94581,94581,,1392724.0,110972.0
212,2020-08-07,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-07T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5838, 'hospitalized': {'total': 13047, 'currently': 528, 'in_icu': {'total': None, 'currently': 135}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3565, 'confirmed': 3429, 'probable': 136}}",93806,93806,,1371917.0,110068.0
213,2020-08-06,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-06T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5790, 'hospitalized': {'total': 12978, 'currently': 535, 'in_icu': {'total': None, 'currently': 139}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3551, 'confirmed': 3415, 'probable': 136}}",93005,93005,,1343334.0,109142.0
214,2020-08-05,MD,"{'data_quality_grade': 'A', 'updated': '2020-08-05T14:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 5749, 'hospitalized': {'total': 12922, 'currently': 555, 'in_icu': {'total': None, 'currently': 134}, 'on_ventilator': {'total': None, 'currently': None}}, 'death': {'total': 3536, 'confirmed': 3402, 'probable': 134}}",92426,92426,,1326635.0,108502.0
