,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
25,2021-02-10,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-10T15:10:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 326237, 'hospitalized': {'total': 14007, 'currently': 365, 'in_icu': {'total': 2202, 'currently': 131}, 'on_ventilator': {'total': 763, 'currently': None}}, 'death': {'total': 1765, 'confirmed': None, 'probable': None}}",357339,,,2700294,332097
26,2021-02-09,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-09T12:38:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 324102, 'hospitalized': {'total': 13950, 'currently': 359, 'in_icu': {'total': 2194, 'currently': 124}, 'on_ventilator': {'total': 754, 'currently': None}}, 'death': {'total': 1748, 'confirmed': None, 'probable': None}}",356040,,,2688842,331123
27,2021-02-08,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-08T15:24:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 322825, 'hospitalized': {'total': 13889, 'currently': 353, 'in_icu': {'total': 2173, 'currently': 112}, 'on_ventilator': {'total': 751, 'currently': None}}, 'death': {'total': 1738, 'confirmed': None, 'probable': None}}",355122,,,2683416,330568
28,2021-02-07,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-07T16:08:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 321756, 'hospitalized': {'total': 13862, 'currently': 391, 'in_icu': {'total': 2170, 'currently': 120}, 'on_ventilator': {'total': 750, 'currently': None}}, 'death': {'total': 1736, 'confirmed': None, 'probable': None}}",354608,,,2677079,330053
29,2021-02-06,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-06T15:49:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 320182, 'hospitalized': {'total': 13828, 'currently': 419, 'in_icu': {'total': 2169, 'currently': 123}, 'on_ventilator': {'total': 749, 'currently': None}}, 'death': {'total': 1733, 'confirmed': None, 'probable': None}}",353700,,,2668996,329346
30,2021-02-05,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-05T15:33:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 318034, 'hospitalized': {'total': 13755, 'currently': 433, 'in_icu': {'total': 2162, 'currently': 117}, 'on_ventilator': {'total': 742, 'currently': None}}, 'death': {'total': 1728, 'confirmed': None, 'probable': None}}",352489,,,2658072,328346
31,2021-02-04,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-04T16:02:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 315614, 'hospitalized': {'total': 13697, 'currently': 449, 'in_icu': {'total': 2158, 'currently': 125}, 'on_ventilator': {'total': 742, 'currently': None}}, 'death': {'total': 1711, 'confirmed': None, 'probable': None}}",351273,,,2646744,327393
32,2021-02-03,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-03T15:03:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 312872, 'hospitalized': {'total': 13648, 'currently': 413, 'in_icu': {'total': 2146, 'currently': 119}, 'on_ventilator': {'total': 736, 'currently': None}}, 'death': {'total': 1697, 'confirmed': None, 'probable': None}}",350000,,,2635985,326398
33,2021-02-02,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-02T14:30:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 309977, 'hospitalized': {'total': 13576, 'currently': 485, 'in_icu': {'total': 2136, 'currently': 130}, 'on_ventilator': {'total': 734, 'currently': None}}, 'death': {'total': 1685, 'confirmed': None, 'probable': None}}",348409,,,2623440,325159
34,2021-02-01,UT,"{'data_quality_grade': 'A+', 'updated': '2021-02-01T15:43:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 307848, 'hospitalized': {'total': 13515, 'currently': 488, 'in_icu': {'total': 2115, 'currently': 129}, 'on_ventilator': {'total': 731, 'currently': None}}, 'death': {'total': 1668, 'confirmed': None, 'probable': None}}",347208,,,2613818,324317
