,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
27,2021-02-08,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-08T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1219, 'currently': 39, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 9}}, 'death': {'total': 279, 'confirmed': None, 'probable': None}}",53694.0,,,1555532,64862.0
28,2021-02-07,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-05T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1219, 'currently': 44, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 11}}, 'death': {'total': 279, 'confirmed': None, 'probable': None}}",53279.0,,,1536911,64404.0
29,2021-02-06,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-05T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1219, 'currently': 44, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 11}}, 'death': {'total': 279, 'confirmed': None, 'probable': None}}",53279.0,,,1536911,64404.0
30,2021-02-05,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-05T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1219, 'currently': 44, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 11}}, 'death': {'total': 279, 'confirmed': None, 'probable': None}}",53279.0,,,1536911,64404.0
31,2021-02-04,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-04T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1214, 'currently': 43, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 10}}, 'death': {'total': 279, 'confirmed': None, 'probable': None}}",53114.0,,,1529566,64183.0
32,2021-02-03,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-03T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1213, 'currently': 42, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 10}}, 'death': {'total': 279, 'confirmed': None, 'probable': None}}",52956.0,,,1520206,63692.0
33,2021-02-02,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-02T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1209, 'currently': 49, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 10}}, 'death': {'total': 279, 'confirmed': None, 'probable': None}}",52775.0,,,1511785,63485.0
34,2021-02-01,AK,"{'data_quality_grade': 'A', 'updated': '2021-02-01T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1205, 'currently': 43, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 10}}, 'death': {'total': 262, 'confirmed': None, 'probable': None}}",52668.0,,,1507662,63384.0
35,2021-01-31,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-31T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1205, 'currently': 42, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 9}}, 'death': {'total': 262, 'confirmed': None, 'probable': None}}",52598.0,,,1500325,63202.0
36,2021-01-30,AK,"{'data_quality_grade': 'A', 'updated': '2021-01-30T08:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 1205, 'currently': 39, 'in_icu': {'total': None, 'currently': None}, 'on_ventilator': {'total': None, 'currently': 10}}, 'death': {'total': 262, 'confirmed': None, 'probable': None}}",52470.0,,,1495885,63117.0
