,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
106,2020-11-21,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-21T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2851, 'in_icu': {'total': None, 'currently': 632}, 'on_ventilator': {'total': None, 'currently': 336}}, 'death': {'total': 3555, 'confirmed': None, 'probable': None}}",267312,267312,,2899068,297321
107,2020-11-20,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-20T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2734, 'in_icu': {'total': None, 'currently': 638}, 'on_ventilator': {'total': None, 'currently': 323}}, 'death': {'total': 3537, 'confirmed': None, 'probable': None}}",262436,262436,,2889986,292075
108,2020-11-19,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-19T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2588, 'in_icu': {'total': None, 'currently': 608}, 'on_ventilator': {'total': None, 'currently': 310}}, 'death': {'total': 3507, 'confirmed': None, 'probable': None}}",257822,257822,,2865173,287179
109,2020-11-18,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-18T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2453, 'in_icu': {'total': None, 'currently': 582}, 'on_ventilator': {'total': None, 'currently': 298}}, 'death': {'total': 3477, 'confirmed': None, 'probable': None}}",253473,253473,,2844992,282532
110,2020-11-17,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-17T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2454, 'in_icu': {'total': None, 'currently': 570}, 'on_ventilator': {'total': None, 'currently': 285}}, 'death': {'total': 3453, 'confirmed': None, 'probable': None}}",248886,248886,,2825841,277624
111,2020-11-16,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-16T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2525, 'in_icu': {'total': None, 'currently': 559}, 'on_ventilator': {'total': None, 'currently': 275}}, 'death': {'total': 3386, 'confirmed': None, 'probable': None}}",243169,243169,,2801747,271543
112,2020-11-15,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-15T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2462, 'in_icu': {'total': None, 'currently': 536}, 'on_ventilator': {'total': None, 'currently': 275}}, 'death': {'total': 3374, 'confirmed': None, 'probable': None}}",239451,239451,,2785399,267624
113,2020-11-14,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-14T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2447, 'in_icu': {'total': None, 'currently': 507}, 'on_ventilator': {'total': None, 'currently': 272}}, 'death': {'total': 3373, 'confirmed': None, 'probable': None}}",235722,235722,,2769085,263711
114,2020-11-13,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-13T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2328, 'in_icu': {'total': None, 'currently': 512}, 'on_ventilator': {'total': None, 'currently': 264}}, 'death': {'total': 3359, 'confirmed': None, 'probable': None}}",229376,229376,,2742932,257036
115,2020-11-12,MO,"{'data_quality_grade': 'A+', 'updated': '2020-11-12T05:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 2248, 'in_icu': {'total': None, 'currently': 518}, 'on_ventilator': {'total': None, 'currently': 248}}, 'death': {'total': 3339, 'confirmed': None, 'probable': None}}",225371,225371,,2726936,252857
