,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
44,2021-01-22,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-22T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3179, 'in_icu': {'total': None, 'currently': 661}, 'on_ventilator': {'total': None, 'currently': 348}}, 'death': {'total': 20534, 'confirmed': 18615, 'probable': 1919}}",1093375,,,15209516.0,
45,2021-01-21,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-21T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3281, 'in_icu': {'total': None, 'currently': 662}, 'on_ventilator': {'total': None, 'currently': 358}}, 'death': {'total': 20423, 'confirmed': 18520, 'probable': 1903}}",1086333,,,15083685.0,
46,2021-01-20,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-20T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3284, 'in_icu': {'total': None, 'currently': 722}, 'on_ventilator': {'total': None, 'currently': 379}}, 'death': {'total': 20285, 'confirmed': 18398, 'probable': 1887}}",1081354,,,14984649.0,
47,2021-01-19,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-18T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3335, 'in_icu': {'total': None, 'currently': 713}, 'on_ventilator': {'total': None, 'currently': 395}}, 'death': {'total': 20153, 'confirmed': 18291, 'probable': 1862}}",1076532,,,14898528.0,
48,2021-01-18,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-18T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3345, 'in_icu': {'total': None, 'currently': 705}, 'on_ventilator': {'total': None, 'currently': 392}}, 'death': {'total': 20118, 'confirmed': 18258, 'probable': 1860}}",1072214,,,14826995.0,
49,2021-01-17,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-17T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3408, 'in_icu': {'total': None, 'currently': 720}, 'on_ventilator': {'total': None, 'currently': 387}}, 'death': {'total': 20050, 'confirmed': 18208, 'probable': 1842}}",1068829,,,14763993.0,
50,2021-01-16,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-16T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3406, 'in_icu': {'total': None, 'currently': 711}, 'on_ventilator': {'total': None, 'currently': 379}}, 'death': {'total': 20020, 'confirmed': 18179, 'probable': 1841}}",1064667,,,14667148.0,
51,2021-01-15,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-15T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3446, 'in_icu': {'total': None, 'currently': 712}, 'on_ventilator': {'total': None, 'currently': 386}}, 'death': {'total': 19873, 'confirmed': 18049, 'probable': 1824}}",1059324,,,14564776.0,
52,2021-01-14,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-14T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3511, 'in_icu': {'total': None, 'currently': 742}, 'on_ventilator': {'total': None, 'currently': 382}}, 'death': {'total': 19724, 'confirmed': 17928, 'probable': 1796}}",1052682,,,14457620.0,
53,2021-01-13,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-13T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3642, 'in_icu': {'total': None, 'currently': 749}, 'on_ventilator': {'total': None, 'currently': 386}}, 'death': {'total': 19617, 'confirmed': 17840, 'probable': 1777}}",1046030,,,14339584.0,
54,2021-01-12,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-12T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3553, 'in_icu': {'total': None, 'currently': 757}, 'on_ventilator': {'total': None, 'currently': 409}}, 'death': {'total': 19497, 'confirmed': 17743, 'probable': 1754}}",1040168,,,14263477.0,
55,2021-01-11,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-11T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3540, 'in_icu': {'total': None, 'currently': 759}, 'on_ventilator': {'total': None, 'currently': 401}}, 'death': {'total': 19363, 'confirmed': 17627, 'probable': 1736}}",1033526,,,14169986.0,
56,2021-01-10,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-10T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3527, 'in_icu': {'total': None, 'currently': 740}, 'on_ventilator': {'total': None, 'currently': 391}}, 'death': {'total': 19293, 'confirmed': 17574, 'probable': 1719}}",1028750,,,14103289.0,
57,2021-01-09,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-09T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3589, 'in_icu': {'total': None, 'currently': 742}, 'on_ventilator': {'total': None, 'currently': 393}}, 'death': {'total': 19210, 'confirmed': 17494, 'probable': 1716}}",1024039,,,14025514.0,
58,2021-01-08,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-08T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3777, 'in_icu': {'total': None, 'currently': 780}, 'on_ventilator': {'total': None, 'currently': 422}}, 'death': {'total': 19108, 'confirmed': 17395, 'probable': 1713}}",1017322,,,13922611.0,
59,2021-01-07,IL,"{'data_quality_grade': 'A', 'updated': '2021-01-07T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': None, 'currently': 3921, 'in_icu': {'total': None, 'currently': 783}, 'on_ventilator': {'total': None, 'currently': 450}}, 'death': {'total': 18941, 'confirmed': 17272, 'probable': 1669}}",1008045,,,13803946.0,
