,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
39,2021-01-27,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-27T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 39894, 'currently': 1902, 'in_icu': {'total': 6974, 'currently': 430}, 'on_ventilator': {'total': None, 'currently': 242}}, 'death': {'total': 9845, 'confirmed': 9470, 'probable': 375}}",617176.0,,,6830296,701673
40,2021-01-26,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-26T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 39753, 'currently': 1976, 'in_icu': {'total': 6935, 'currently': 449}, 'on_ventilator': {'total': None, 'currently': 249}}, 'death': {'total': 9807, 'confirmed': 9432, 'probable': 375}}",614946.0,,,6787227,699136
41,2021-01-25,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-25T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 39609, 'currently': 2045, 'in_icu': {'total': 6916, 'currently': 459}, 'on_ventilator': {'total': None, 'currently': 257}}, 'death': {'total': 9728, 'confirmed': 9352, 'probable': 376}}",613228.0,,,6761438,697231
42,2021-01-24,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-24T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 39505, 'currently': 2118, 'in_icu': {'total': 6917, 'currently': 478}, 'on_ventilator': {'total': None, 'currently': 243}}, 'death': {'total': 9716, 'confirmed': 9340, 'probable': 376}}",611039.0,,,6738341,694707
43,2021-01-23,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-23T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 39396, 'currently': 2134, 'in_icu': {'total': 6885, 'currently': 478}, 'on_ventilator': {'total': None, 'currently': 261}}, 'death': {'total': 9693, 'confirmed': 9317, 'probable': 376}}",608519.0,,,6701477,691677
44,2021-01-22,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-22T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 39242, 'currently': 2151, 'in_icu': {'total': 6849, 'currently': 496}, 'on_ventilator': {'total': None, 'currently': 266}}, 'death': {'total': 9642, 'confirmed': 9267, 'probable': 375}}",605426.0,,,6652500,688073
45,2021-01-21,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-21T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 39045, 'currently': 2303, 'in_icu': {'total': 6811, 'currently': 519}, 'on_ventilator': {'total': None, 'currently': 266}}, 'death': {'total': 9593, 'confirmed': 9218, 'probable': 375}}",601937.0,,,6600039,684081
46,2021-01-20,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-20T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 38857, 'currently': 2302, 'in_icu': {'total': 6799, 'currently': 522}, 'on_ventilator': {'total': None, 'currently': 275}}, 'death': {'total': 9529, 'confirmed': 9154, 'probable': 375}}",598313.0,,,6545320,679955
47,2021-01-19,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-19T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 38695, 'currently': 2332, 'in_icu': {'total': 6764, 'currently': 525}, 'on_ventilator': {'total': None, 'currently': 263}}, 'death': {'total': 9466, 'confirmed': 9092, 'probable': 374}}",595436.0,,,6498762,676693
48,2021-01-18,IN,"{'data_quality_grade': 'A+', 'updated': '2021-01-18T04:59:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': None, 'hospitalized': {'total': 38544, 'currently': 2386, 'in_icu': {'total': 6742, 'currently': 557}, 'on_ventilator': {'total': None, 'currently': 282}}, 'death': {'total': 9340, 'confirmed': 8966, 'probable': 374}}",592709.0,,,6462786,673631
