,date,state,meta,outcomes,cases_total,cases_confirmed,cases_probable,tests_total,tests_positive
40,2021-01-26,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-26T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 264308, 'hospitalized': {'total': 13401, 'currently': 1095, 'in_icu': {'total': None, 'currently': 347}, 'on_ventilator': {'total': 1408, 'currently': 176}}, 'death': {'total': 4690, 'confirmed': 3810, 'probable': 880}}",287187,229727,57460.0,2368680,
41,2021-01-25,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-25T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 262229, 'hospitalized': {'total': 13312, 'currently': 1084, 'in_icu': {'total': None, 'currently': 336}, 'on_ventilator': {'total': 1395, 'currently': 187}}, 'death': {'total': 4650, 'confirmed': 3778, 'probable': 872}}",284702,228410,56292.0,2356534,
42,2021-01-24,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-24T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 260034, 'hospitalized': {'total': 13267, 'currently': 1080, 'in_icu': {'total': None, 'currently': 345}, 'on_ventilator': {'total': 1390, 'currently': 170}}, 'death': {'total': 4606, 'confirmed': 3758, 'probable': 848}}",284066,227828,56238.0,2347388,
43,2021-01-23,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-23T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 258483, 'hospitalized': {'total': 13250, 'currently': 1094, 'in_icu': {'total': None, 'currently': 354}, 'on_ventilator': {'total': 1390, 'currently': 184}}, 'death': {'total': 4563, 'confirmed': 3734, 'probable': 829}}",282995,226887,56108.0,2338521,
44,2021-01-22,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-22T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 256696, 'hospitalized': {'total': 13130, 'currently': 1142, 'in_icu': {'total': None, 'currently': 364}, 'on_ventilator': {'total': 1383, 'currently': 193}}, 'death': {'total': 4549, 'confirmed': 3723, 'probable': 826}}",281382,225737,55645.0,2327428,
45,2021-01-21,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-21T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 254076, 'hospitalized': {'total': 13055, 'currently': 1160, 'in_icu': {'total': None, 'currently': 375}, 'on_ventilator': {'total': 1379, 'currently': 195}}, 'death': {'total': 4496, 'confirmed': 3689, 'probable': 807}}",279220,224243,54977.0,2315535,
46,2021-01-20,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-20T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 251252, 'hospitalized': {'total': 12982, 'currently': 1179, 'in_icu': {'total': None, 'currently': 388}, 'on_ventilator': {'total': 1374, 'currently': 212}}, 'death': {'total': 4441, 'confirmed': 3657, 'probable': 784}}",276114,222287,53827.0,2302494,
47,2021-01-19,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-19T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 248238, 'hospitalized': {'total': 12851, 'currently': 1265, 'in_icu': {'total': None, 'currently': 394}, 'on_ventilator': {'total': 1368, 'currently': 209}}, 'death': {'total': 4386, 'confirmed': 3621, 'probable': 765}}",273594,220797,52797.0,2288594,
48,2021-01-18,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-18T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 245096, 'hospitalized': {'total': 12756, 'currently': 1263, 'in_icu': {'total': None, 'currently': 410}, 'on_ventilator': {'total': 1353, 'currently': 216}}, 'death': {'total': 4343, 'confirmed': 3585, 'probable': 758}}",272263,219956,52307.0,2282211,
49,2021-01-17,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-17T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 241926, 'hospitalized': {'total': 12701, 'currently': 1271, 'in_icu': {'total': None, 'currently': 423}, 'on_ventilator': {'total': 1348, 'currently': 221}}, 'death': {'total': 4311, 'confirmed': 3562, 'probable': 749}}",271154,218968,52186.0,2272698,
50,2021-01-16,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-16T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 240051, 'hospitalized': {'total': 12686, 'currently': 1292, 'in_icu': {'total': None, 'currently': 421}, 'on_ventilator': {'total': 1348, 'currently': 214}}, 'death': {'total': 4293, 'confirmed': 3550, 'probable': 743}}",270178,218048,52130.0,2261205,
51,2021-01-15,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-15T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 237729, 'hospitalized': {'total': 12598, 'currently': 1314, 'in_icu': {'total': None, 'currently': 434}, 'on_ventilator': {'total': 1340, 'currently': 226}}, 'death': {'total': 4263, 'confirmed': 3525, 'probable': 738}}",267635,216339,51296.0,2248612,
52,2021-01-14,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-14T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 235513, 'hospitalized': {'total': 12503, 'currently': 1295, 'in_icu': {'total': None, 'currently': 426}, 'on_ventilator': {'total': 1329, 'currently': 241}}, 'death': {'total': 4228, 'confirmed': 3495, 'probable': 733}}",264511,214199,50312.0,2233844,
53,2021-01-13,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-13T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 232709, 'hospitalized': {'total': 12414, 'currently': 1362, 'in_icu': {'total': None, 'currently': 432}, 'on_ventilator': {'total': 1315, 'currently': 255}}, 'death': {'total': 4186, 'confirmed': 3470, 'probable': 716}}",262020,212464,49556.0,2219424,
54,2021-01-12,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-12T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 229700, 'hospitalized': {'total': 12313, 'currently': 1354, 'in_icu': {'total': None, 'currently': 452}, 'on_ventilator': {'total': 1306, 'currently': 251}}, 'death': {'total': 4121, 'confirmed': 3424, 'probable': 697}}",259553,210873,48680.0,2208736,
55,2021-01-11,AR,"{'data_quality_grade': 'A+', 'updated': '2021-01-11T05:00:00Z', 'tests': {'total_source': 'totalTestsViral'}}","{'recovered': 226700, 'hospitalized': {'total': 12115, 'currently': 1371, 'in_icu': {'total': None, 'currently': 460}, 'on_ventilator': {'total': 1290, 'currently': 268}}, 'death': {'total': 4081, 'confirmed': 3392, 'probable': 689}}",256344,208778,47566.0,2202491,
